source,extraction_timestamp,title,addressLocality,addressRegion,description,datePosted,offer_number,employmentType,collective,occupationalCategory,workday,age,employmentSituation,driverLicense,educationRequirements,experienceRequirements,contactinformation,numberPositions,participants
2,2024-04-14 10:38:49,INGENIERO/A INDUSTRIALIZADOR/A,Irun,Gipuzkoa,"Como miembro del Departamento de Ingeniería de Producción, tu misión será industrializar e implantar la producción de líneas.",08/04/2024,573252,,,"Poseer estudios de Ingeniería, dado el alto contenido técnico del puesto. Un nivel alto de inglés, ya que tendrás contacto continuo con interlocutores internacionales. ¡Sin olvidar nuestras raíces! El euskera, que podrás utilizarlo en tu día a día. Contar con conocimientos de Lean Manufacturing, 5S-s y de diseño en CATIA. Etc.",,,,,,,https://www.infojobs.net/irun/ingeniero-industrializador/of-i9243956458438da85f1b17e0272e6d,1,
2,2024-04-14 10:38:49,JEFE/A DE TRÁFICO - TRANSPORTE DE PASAJEROS,Lazkao,Gipuzkoa,Estamos realizando un proceso de selección de un puesto de jefe de tráfico y de equipo de conductores para empresa vasca dedicada al transporte por carretera de viajeros a nivel local y nacional en su sede en la zona de Lazkao.,08/04/2024,573251,,,El candidato /a tendrá que llevar un teléfono móvil y estar localizable para resolver incidencias a cualquier hora dentro de unos turnos establecidos y recompensados. Euskera. Experiencia en puesto similar. Manejo de herramientas del paquete Office. Gestión de equipos.,,,,,,,https://www.infojobs.net/lazkao/jefe-trafico-transporte-pasajeros/of-i0bcd4ff1e8446093879929bebfc6b1,1,
2,2024-04-14 10:38:49,PODÓLOGO/A,Pamplona/Iruña,Navarra,Se busca Podólogo/a para nuestro centro Bedmar en Pamplona,08/04/2024,573250,,,Titulación de Podología. Con o sin Experiencia previa. Alta capacidad de trabajo en equipo. Habilidad en la atención al cliente,,,,,,,https://www.infojobs.net/pamplona-iruna/podologo/of-i91bb98fb69474bb1c2ad418e0a5960,1,
2,2024-04-14 10:38:49,TÉCNICO/A FINANCIERO,Elgoibar,Gipuzkoa,"Buscamos incorporar un/a Técnico Financiero para reforzar nuestro equipo administrativo. Este perfil se integrará en el Departamento Financiero para participar en la gestión administrativa, contable y financiera de las empresas nacionales e internacionales del grupo.",08/04/2024,573249,,,Licenciatura/Grado en ADE. Experiencia mínima de 5 años en departamentos administrativos/financieros de empresas industriales o empresas de auditoria. Nivel alto de inglés. Se valorará experiencia en Navision.,,,,,,,https://www.infojobs.net/elgoibar/tecnico-financiero/of-if75446b5cb4710a84f24d6e04b7a31,1,
2,2024-04-14 10:38:49,INGENIERO/A SUPERIOR (PLANIFICADOR/A DE SISTEMAS DE GESTIÓN DE PRODUCCIÓN),Vitoria-Gasteiz,Araba/Álava,"Como Planificador de Sistemas de Gestión de Producción, desempeñarás un papel crucial en la optimización de los procesos de producción a través del diseño, implementación y supervisión de sistemas de gestión eficientes, con un enfoque específico en la integración de herramientas de Industria 4.0",08/04/2024,573248,,,"Formación requerida: Ingeniería Superior (Industrial, Procesos, Organizacional...). Inglés fluido (escrito y oral). Valorable alemán. Disponibilidad para realizar incorporación inmediata. Disponibilidad para trabajar de lunes a viernes en horario de 07.00 a 15.00 (entrada y salida flexible).",,,,,Idiomas requeridos Inglés,,https://www.infojobs.net/vitoria/ingeniero-superior-planificador-sistemas-gestion-produccion-contrato-sustitucion-aprox.-6-meses/of-ifef2c136534f6ab544eb89278115b2,1,
2,2024-04-14 10:38:49,SOLDADOR/A DE MIG-MAG ESTAMPAC.,Ermua,Bizkaia,"Importante empresa de automoción situada en el Bajo Deba necesita incorporar en la sección de montaje, soldadores/as de semiautomática. Contrato eventual y luego posibilidad de incorporación a la empresa.",08/04/2024,573247,,,"Formación en soldadura (semiautomática, electrodo, etc.). Experiencia previa con soldadura MIG-MAG (semiautomática). Necesario Vehículo Propio. Disponibilidad inmediata. Disponibilidad para trabajar a turnos de 2 o 3 relevos. Ganarás un salario por encima del convenio del metal. Posibilidad de contrato en plantilla por empresa.",,,,,,,https://www.infojobs.net/ermua/soldador-mig-mag-estampac.-metalicas-egui/of-i1509e94af942b3a517f05d66a3f4cc,5,
2,2024-04-14 10:38:49,DEPENDIENTE/A,Irun,Gipuzkoa,Se necesita dependienta para trabajar en un estanco en frontera. Se valorará tener conocimientos de francés,08/04/2024,573246,,,,,,,,,,https://www.infojobs.net/irun/dependiente/of-i308f223b1948949b2ab7ac4cb3c87a,1,
2,2024-04-14 10:38:49,TÉCNICO/A DE MANTENIMIENTO SECTOR EÓLICO,,Rioja (La),Actualmente nos encontramos en pleno crecimiento y estamos buscando incorporar 1 TÉCNICOS DE MANTENIMIENTO EÓLICO para los parques eólicos que mantenemos en la zona Arnedo (La Rioja).,08/04/2024,573245,,,"1 año de experiencia en eólica. Conocimientos eléctricos y electromecánicos. Manejo de equipos informáticos (portátil, herramientas ofimáticas). Carnet de conducir B. Predisposición ante la variabilidad de trabajos, horarios, proyectos, guardias de fin de semana.",,,,B,,,https://www.infojobs.net/arnedo-o-alrededores/tecnico-mantenimiento-sector-eolico/of-i3c575c83284ea98082bf94fe0aa27e,1,
2,2024-04-14 10:38:49,RESPONSABLE DE PRODUCCIÓN,Vitoria-Gasteiz,Araba/Álava,"Empresa industrial del sector del metal líder en su mercado está interesada en incorporar para su planta en las cercanías de Vitoria-Gasteiz Responsable de Producción. Su misión principal será la de coordinar los recursos de su área de trabajo de acuerdo a los criterios de seguridad, optimizando la calidad, el coste y el plazo de fabricación.",08/04/2024,573244,,,"Deberá poseer formación afín al puesto, sólida experiencia como responsable de turno en plantas productivas o como responsable de producción en puesto similar adquirida en empresas industriales de entornos exigentes (automoción o afines) valorándose, la experiencia profesional en gestión avanzada de la producción, optimización de recursos productivos, gestión de equipos humanos.",,,,,,,https://www.infojobs.net/vitoria-gasteiz/responsable-produccion/of-if98c80557d4f77967c0618fef7bbe8,1,
2,2024-04-14 10:38:49,ASESOR/A INMOBILIARIO,Vitoria-Gasteiz,Araba/Álava,Inmobiliaria busca comercial en Vitoria con experiencia en cualquier área comercial dedicada a la atención al cliente. Realizará la comercialización de los inmuebles hasta la formalización de las ventas.,08/04/2024,573243,,,Buena actitud ante el trabajo. Buena presencia. Vocación de atención de cara al público. Se valorará positivamente tener carnet de conducir de coche,,,,,,,https://www.infojobs.net/vitoria-gasteiz/asesor-inmobiliario/of-i3f13ef2d274f248912f0e8c73d3475,1,
2,2024-04-14 10:38:49,ADMINISTRATIVO/A COMERCIAL CON INGLÉS Y FRANCÉS,,Bizkaia,Importante empresa industrial perteneciente a Grupo Multinacional ubicada en Izarra precisa incorporar un/a Administrativo/a Comercial en exportaciones con buen dominio de inglés y francés.,08/04/2024,573242,,,Formación ámbito administrativo. Imprescindible buen dominio de inglés y francés. Experiencia previa de al menos 1 año. Vehículo propio para acceder al puesto de trabajo. Incorporación inmediata.,,,,,Idiomas requeridos Inglés Francés,,https://www.infojobs.net/izarra/administrativo-comercial-con-ingles-frances/of-i6f6dc681c04582bd3a7453b541c217,1,
2,2024-04-14 10:38:49,AYUDANTE/A DE CAMARERO,Urnieta,Gipuzkoa,"Necesitamos un ayudante de camarera/o para el turno de tarde. Su trabajo consistirá en apoyar al camarera/o responsable del turno en las tareas inherentes al puesto: servicio de comidas y bebidas, atención al cliente, etc.",08/04/2024,573241,,,,,,,,,,https://www.infojobs.net/urnieta/ayudante-camarero/of-i86dc0e63e0431c8b1703c5d730fc1f,1,
2,2024-04-14 10:38:49,TÉCNICO/A DE SOPORTE IT,Bergara,Gipuzkoa,"Buscamos un/a Técnico/a de Soporte en microinformático para dar servicio a uno de nuestros clientes ubicado en Gipuzkoa. Qué vas a hacer: Resolución y gestión de incidencias in situ (microinformática, redes, hardware, periféricos...). Capacidad de análisis y troubleshooting de incidencias en plataformas distribuidas. Mantenimiento de inventario. Etc.",08/04/2024,573240,,,Conocimientos en: Sistemas Operativos. Periféricos. MS Office. Orientación al cliente. Carnet de conducir B1,,,,B1,,,https://www.infojobs.net/bergara/tecnico-soporte-it/of-ic07e74ffcb4ea495429fcf4e5109c5,1,
2,2024-04-14 10:38:49,ENFERMERAS/OS TITULADOS EN ENFERMERÍA,Logroño,Rioja (La),Nos encontramos en búsqueda de profesionales graduados en Enfermería para varios hospitales privados de prestigio en Logroño. Especialidades: Enfermeras /os Hospitalización. Enfermeros /as Quirófano. Enfermeras /os UCI.,08/04/2024,573239,,,,,,,,,,https://www.infojobs.net/logrono/enfermeras-titulados-enfermeria/of-ia4a2a0c6d04188bc46d85bc0d7be0a,3,
2,2024-04-14 10:38:49,JEFE/A DE ALMACEN DE FERTILIZANTES,Santander,Cantabria,"En dependencia del Director General, la persona a contratar se responsabilizará de coordinar y organizar la actividad productiva de una planta de fertilizantes",08/04/2024,573238,,,"Aportar soporte documental de titulación mínima requerida (INGENIERA). Aportar experiencia contrastada en plantas productivas similares. Tener experiencia mínima de 3 años en un puesto similar, en una empresa con proceso industrial, preferiblemente en el sector de suministros agrícolas y/o ganaderos, (semillas, piensos, substratos, áridos, materias primas, etc.).",,,,,,,https://www.infojobs.net/santander/jefe-almacen-fertilizantes/of-iad5b18013f4c6a94c70250f96f2fa7,1,
2,2024-04-14 10:38:49,FISIOTERAPEUTA,Vitoria-Gasteiz,Araba/Álava,"Estamos buscando FISIOTERAPEUTA para hacer un contrato INDEFINIDO para el servicio de Fisioterapia Preventiva en Centro de Mayores ubicado en Vitoria. Las funciones a desempeñar serían las siguientes: Mejorar la capacidad funcional de la persona mayor, evitando el deterioro progresivo, mediante actividades de fisioterapia grupal preventiva y de mantenimiento.",08/04/2024,573237,,,Grado en Fisioterapia. Colegiación,,,,,,,https://www.infojobs.net/vitoria/fisioterapeuta-indefinido-jornada-parcial/of-i862c39e78d4e65b7860b499c58d156,1,
2,2024-04-14 10:38:49,AUXILIAR DE GERIATRÍA,Vitoria-Gasteiz,Araba/Álava,buscamos para residencia ubicada en el centro de la ciudad auxiliares de geriatría para incorporación inmediata.,08/04/2024,573236,,,Tener experiencia previa en residencias y/u hospitales. Estar en posesión del titulo de Auxiliar de Enfermería y/o Certificado de Profesionalidad en Atención Sociosanitaria en Instituciones. Disponibilidad para incorporación inmediata.,,,,,,,https://www.infojobs.net/vitoria-gasteiz/auxiliar-geriatria/of-ib54823a06d4161acbaf8826900ca05,1,
2,2024-04-14 10:38:49,MANUFACTURING AND PROCESS DEVELOPMENT ENGINEER (PHOTOLITHOGRAPHY & ELECTROPLATING),Arrasate/Mondragon,Gipuzkoa,El Ingeniero de Fabricación y Desarrollo de Procesos lidera iniciativas para madurar productos de dispositivos médicos desde el prototipo hasta el mercado a través de la ampliación de los procesos de fabricación y la influencia en el diseño de dispositivos para garantizar DFM.,08/04/2024,573235,,,"Licenciatura en Ingeniería, Fabricación o equivalente. Más de 5 años de experiencia industrial en desarrollo y fabricación de procesos (preferiblemente en el sector de Life Science o sectores relacionados). Haber trabajado en un entorno de sala blanca regulado por la norma ISO 13485 (preferible). Conocimientos avanzados de herramientas generales de ingeniería, etc.",,,,,,,https://www.infojobs.net/arrasate-mondragon/manufacturing-and-process-development-engineer-photolithography-electroplating/of-ic0a5b7038f483a933442cce90fb860,1,
2,2024-04-14 10:38:49,JEFE-A DE PRODUCCION,Bilbao,Bizkaia,"Colaborar con el Jefe-a de Obra en la consecución de los objetivos establecidos para la ejecución de la obra. Realizar las tareas propias de producción de obra, rendimientos, planificación, supervisión de trabajos. Realización de mediciones reales y certificaciones. Organización y supervisión de trabajo en obra, dando soporte directo al/la Jefe-a de Obra. Etc.",08/04/2024,573234,,,"Titulación en Arquitectura Técnica, Ingeniería de Edificación o similar.Experiencia mínima de dos años en obras de edificación, valorándose la adquirida en vivienda. Conocimientos de MS Office, AutoCAD, Project y Presto",,,,,,,https://www.infojobs.net/bilbao/jefe-produccion/of-i54fa73a0434567b9ab9ec9504880f7,1,
2,2024-04-14 10:38:49,TÉCNICO/A DE SISTEMAS,Marcilla,Navarra,"Actualmente, la empresa se encuentra queriendo incorporar a un/a Técnico de Sistemas para encargarse y dar soporte al Director de Sistemas en toda la gestión y mantenimiento de sistema e infraestructura informática de la empresa.",08/04/2024,573233,,,"Eres el/la candidato/a ideal si¿ Dispones de formación en CFGS en Administración de Sistemas, Ingeniería Técnica de Sistemas, CFGM en Sistemas Microinformáticos o similar. Aportas experiencia mínima de 2 años en funciones similares. Conocimiento de administración de sistemas operativos (Windows, Windows Server, Linux). Etc.",,,,,,,https://www.infojobs.net/marcilla/tecnico-sistemas/of-i8e18f2a864479895263b23a4229238,1,
2,2024-04-14 10:38:49,INGENIERO/A ELECTRÓNICO/TELECOMUNICACIONES JUNIOR - DEPARTAMENTO DE PRUEBAS,Beasain,Gipuzkoa,"Tu misión será la organización, preparación y ejecución de las pruebas en factoría y vía de diferentes unidades suministradas al cliente, de acuerdo con los procedimientos de validación establecidos por proyecto.",08/04/2024,573232,,,"Poseer estudios de Ingeniería Electrónica o Ingeniería en Telecomunicaciones dado el alto contenido técnico del puesto y del producto. No es necesario que aportes experiencia. Para desarrollar con éxito tu misión, bastará con que tengas actitud y motivación. Creemos que esta puede ser una gran oportunidad para poder arrancar con tu trayectoria profesional. Etc.",,,,,Idiomas requeridos Inglés Alemán o Francés,,https://www.infojobs.net/beasain/ingeniero-electronico-telecomunicaciones-junior-departamento-pruebas/of-i5b21a2df31464cb644cf7bfddce8f3,1,
2,2024-04-14 10:38:49,VENDEDOR/A MUEBLES,Vitoria-Gasteiz,Araba/Álava,Asesoramiento comercial para el cliente. Venta de todos nuestros artículos. Realización y seguimiento de pedidos a fábrica. Servicio telefónico postventa. Tareas administrativas de gestión,08/04/2024,573231,,,Experiencia de al menos 1 año en ventas. Conocimientos informáticos a nivel usuario medio.,,,,,,,https://www.infojobs.net/vitoria-gasteiz/vendedor-muebles-vitoria-1330-brutos-comisiones/of-i398d4522374585b26a46e0950bc667,1,
2,2024-04-14 10:38:49,CONDUCTOR/A CAMIÓN Y CARRETILLA,Santander,Cantabria,Se selecciona conductor/a de camión y carretilla con experiencia en su manejo y disponibilidad de incorporación inmediata.,08/04/2024,573230,,,Certificados/carnet y experiencia en el manejo de dicha maquinaria.Disponibilidad de incorporación inmediata. Disponibilidad para trabajar a turnos.,,,,,,,https://www.infojobs.net/santander/conductor-camion-carretilla/of-ie2861ba8364e37b0b93caaef579e07,1,
2,2024-04-14 10:38:49,TÉCNICO/A DE COMPRAS (RETAIL),Vitoria-Gasteiz,Araba/Álava,"Actualmente buscamos una posición de comprador/a-vendedor/a, con amplias habilidades de negociación y orientación a cliente.",08/04/2024,573229,,,Experiencia en compra-venta. Habilidades de negociación. Orientación a usuario.,,,,,,,https://www.infojobs.net/vitoria-gasteiz/tecnico-compras-retail/of-ic097d28aa2438dbdf0a48c6c80620e,1,
2,2024-04-14 10:38:49,ADMINISTRADOR/A SENIOR EN TECNOLOGÍAS MICROSOFT,Arrasate/Mondragon,Gipuzkoa,"Buscamos un Ingeniero de Sistemas Windows para trabajar dentro del equipo de Sistemas IT. Con una experiencia dilatada en entornos corporativos y que disponga tanto de conocimientos técnicos avanzados como capacidades de gestión para liderar proyectos, para formar parte de un equipo multidisciplinar y dinámico orientado al logro y con muy buen ambiente laboral.",08/04/2024,573228,,,"Imprescindibles Experiencia demostrable en entornos de administración de Sistemas Microsoft (Active Directory, Windows Servers, Scripting, Clusters, ...). Experiencia en grandes entornos corporativos. Administración de soluciones de virtualización: Vmware, Citrix, etc.",,,,,,,https://www.infojobs.net/arrasate/administrador-senior-tecnologias-microsoft/of-i100a1733cd4638b9fb0740e69b04c1,1,
